Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight,Year,Month,Day,Species_no_wnv_bug,Species_wnv_bug
61,012,41.991429,-87.747113,8,2,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,0,1
27,034,41.843810999999995,-87.686763,9,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
68,037,41.921177,-87.79518,8,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
21,040,41.852652,-87.719887,8,5,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,0,1
21,040,41.852652,-87.719887,8,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
30,043,41.857402,-87.694991,8,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
11,047,41.868142,-87.696269,9,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,0,1
11,047,41.868142,-87.696269,9,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
25,051,41.846283,-87.656913,9,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,0,1
10,085,41.721474,-87.648064,8,2,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
10,088,41.869107,-87.69629300000001,9,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,0,1
96,161,41.719059,-87.675088,9,3,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,0,1
96,161,41.719059,-87.675088,9,5,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
18,219,41.966986999999996,-87.674677,8,1,0,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,1,0,0,0,0,0,0,0,0,0,0,913,2007,6,26,1,0
41,002,41.95469,-87.800991,9,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
79,015,41.974089,-87.824812,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
79,015,41.974089,-87.824812,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
25,046,41.891118,-87.65449100000001,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
22,054,41.921965,-87.632085,8,3,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
22,086,41.688324,-87.676709,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
22,086,41.688324,-87.676709,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
11,091,41.862292,-87.64886,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
22,096,41.731922,-87.677512,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
65,143,41.999128999999996,-87.795585,8,3,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
75,148,42.01743,-87.68776899999999,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
75,148,42.01743,-87.68776899999999,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
15,153,41.907645,-87.760886,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
72,016,42.011601,-87.81150600000001,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
58,028,41.986921,-87.689778,9,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
58,028,41.986921,-87.689778,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
50,031,41.801497999999995,-87.763416,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
10,089,41.723195000000004,-87.64997,5,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
11,090,41.868077,-87.666901,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
11,090,41.868077,-87.666901,9,6,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
11,090,41.868077,-87.666901,9,3,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
42,135,41.662014,-87.72460799999999,8,3,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
53,141,41.961743,-87.76007,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
40,142,41.953067,-87.776792,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
43,145,41.878114000000004,-87.629798,3,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
42,146,41.958271,-87.702575,9,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
18,150,42.006858,-87.675919,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
70,151,41.916265,-87.800515,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
70,151,41.916265,-87.800515,8,5,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
35,158,41.682587,-87.707973,9,6,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
37,218,41.948167,-87.730698,8,5,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
60,006,41.990284,-87.797127,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
61,012,41.991429,-87.747113,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
30,043,41.857402,-87.694991,8,2,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
30,043,41.857402,-87.694991,8,3,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
10,085,41.721474,-87.648064,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
10,085,41.721474,-87.648064,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
61,013,41.923738,-87.785288,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
64,014,41.970248,-87.787992,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
12,018,42.010412,-87.66214000000001,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
10,030,41.899229999999996,-87.716788,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
10,030,41.899229999999996,-87.716788,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
20,084,41.692555,-87.598865,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
20,084,41.692555,-87.598865,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,1,0
33,144,41.94016,-87.794896,9,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
11,160,41.903002,-87.68826700000001,8,1,0,70,56,63,-8,55,59,2,0,0.0,29.41,30.13,7.6,2,8.3,0,0,0,0,0,0,0,0,0,0,0,912,2007,6,29,0,1
41,002,41.95469,-87.800991,9,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
41,002,41.95469,-87.800991,9,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
62,007,41.994991,-87.769279,9,4,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
62,007,41.994991,-87.769279,9,4,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
79,015,41.974089,-87.824812,8,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
15,045,41.9216,-87.666455,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
15,045,41.9216,-87.666455,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
25,046,41.891118,-87.65449100000001,8,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
25,046,41.891118,-87.65449100000001,8,16,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
11,048,41.867108,-87.654224,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
22,054,41.921965,-87.632085,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
22,054,41.921965,-87.632085,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
22,086,41.688324,-87.676709,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
22,086,41.688324,-87.676709,8,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
22,096,41.731922,-87.677512,8,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
22,096,41.731922,-87.677512,8,4,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
22,096,41.731922,-87.677512,8,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
53,129,41.891126,-87.61156,5,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
53,129,41.891126,-87.61156,5,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
75,148,42.01743,-87.68776899999999,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
91,009,41.981964000000005,-87.812827,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
36,011,41.944869,-87.832763,8,6,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
72,016,42.011601,-87.81150600000001,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
38,019,41.94983,-87.69845699999999,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
58,028,41.986921,-87.689778,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
58,028,41.986921,-87.689778,9,5,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
58,028,41.986921,-87.689778,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
10,089,41.723195000000004,-87.64997,5,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
11,090,41.868077,-87.666901,9,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
11,090,41.868077,-87.666901,9,11,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
11,092,41.869215999999994,-87.627561,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
42,135,41.662014,-87.72460799999999,8,16,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
42,135,41.662014,-87.72460799999999,8,12,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
42,135,41.662014,-87.72460799999999,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
40,142,41.953067,-87.776792,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
40,142,41.953067,-87.776792,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
43,145,41.878114000000004,-87.629798,3,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
42,146,41.958271,-87.702575,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
15,149,41.994469,-87.667736,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
15,149,41.994469,-87.667736,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
70,151,41.916265,-87.800515,8,5,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
70,151,41.916265,-87.800515,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
25,152,41.846075,-87.716277,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
21,154,41.918704999999996,-87.752329,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
35,158,41.682587,-87.707973,9,28,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
35,158,41.682587,-87.707973,9,4,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
37,218,41.948167,-87.730698,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
46,003,41.964242,-87.757639,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
60,006,41.990284,-87.797127,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
70,008,42.008314,-87.77792099999999,9,4,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
70,008,42.008314,-87.77792099999999,9,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
61,012,41.991429,-87.747113,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
68,037,41.921177,-87.79518,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
68,037,41.921177,-87.79518,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
30,043,41.857402,-87.694991,8,5,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
11,047,41.868142,-87.696269,9,4,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
11,047,41.868142,-87.696269,9,8,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
25,051,41.846283,-87.656913,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
10,085,41.721474,-87.648064,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
10,088,41.869107,-87.69629300000001,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
96,161,41.719059,-87.675088,9,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
96,161,41.719059,-87.675088,9,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
61,013,41.923738,-87.785288,9,6,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
61,013,41.923738,-87.785288,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
64,014,41.970248,-87.787992,8,5,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
64,014,41.970248,-87.787992,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
12,018,42.010412,-87.66214000000001,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
10,030,41.899229999999996,-87.716788,9,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
10,030,41.899229999999996,-87.716788,9,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
60,005,41.942114000000004,-87.776385,8,3,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
60,017,41.960615999999995,-87.777189,9,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
33,044,41.883284,-87.705085,8,2,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
33,044,41.883284,-87.705085,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,1,0
33,095,41.704336,-87.70373599999999,8,1,0,79,53,66,-6,50,58,0,1,0.0,29.49,30.22,5.9,14,8.1,0,0,0,0,0,0,0,0,0,0,0,911,2007,7,2,0,1
41,002,41.95469,-87.800991,9,18,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,0,1
41,002,41.95469,-87.800991,9,7,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,1,0
41,002,41.95469,-87.800991,9,2,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,0,1
62,007,41.994991,-87.769279,9,3,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,0,1
79,015,41.974089,-87.824812,8,1,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,0,1
79,015,41.974089,-87.824812,8,1,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,1,0
79,015,41.974089,-87.824812,8,2,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,1,0
15,045,41.9216,-87.666455,8,4,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,0,1
15,045,41.9216,-87.666455,8,1,0,77,62,70,-3,51,59,0,5,0.0,29.23,29.93,8.8,30,10.9,0,0,0,0,0,0,0,0,0,0,0,902,2007,7,11,1,0
